"","subj","description","dec","g1p1","g1o1","g1o2","g2p1","g2o1","g2o2","r_aprob1","r_aout1","r_aprob2","r_aout2","r_bprob1","r_bout1","r_bprob2","r_bout2","exp","exclude","decision_overweighting","overweight","samples","outcome_explic","trial","age","female","targets","g1p2","g2p2","reduced","reduced_zero","reduced_out"
"21146",20007,1,1,0.05,-2,-10.4,1,-9.4,0,0.0500000007450581,-2,0.949999988079071,-10.3999996185303,1,-9.39999961853027,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.95,0,1,1,1
"21147",20007,1,1,0.1,-9.7,-24.7,1,-23.8,0,0.100000001490116,-9.69999980926514,0.899999976158142,-24.7000007629395,1,-23.7999992370605,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.9,0,1,1,1
"21148",20007,1,2,0.6,-4.3,-16.1,1,-4.5,0,0.600000023841858,-4.30000019073486,0.399999976158142,-16.1000003814697,1,-4.5,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.4,0,1,1,1
"21149",20007,1,2,0.95,6.7,-1.8,1,6.4,0,0.949999988079071,6.69999980926514,0.050000011920929,-1.79999995231628,1,6.40000009536743,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.05,0,1,1,1
"21150",20007,1,2,0.96,-0.3,-2.1,1,-0.3,0,0.959999978542328,-0.300000011920929,0.0400000214576721,-2.09999990463257,1,-0.300000011920929,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.04,0,1,1,1
"21151",20007,1,2,0.1,25.7,8.1,1,11.5,0,0.100000001490116,25.7000007629395,0.899999976158142,8.10000038146973,1,11.5,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.9,0,1,1,1
"21152",20007,1,2,0.8,18.8,7.6,1,15.5,0,0.800000011920929,18.7999992370605,0.199999988079071,7.59999990463257,1,15.5,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.2,0,1,1,1
"21153",20007,1,2,0.95,-0.9,-4.2,1,-1,0,0.949999988079071,-0.899999976158142,0.050000011920929,-4.19999980926514,1,-1,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.05,0,1,1,1
"21154",20007,1,1,0.06,22.9,9.6,1,9.2,0,0.0599999986588955,22.8999996185303,0.939999997615814,9.60000038146973,1,9.19999980926514,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.94,0,1,1,1
"21155",20007,1,1,0.7,-5.6,-20.2,1,-11.7,0,0.699999988079071,-5.59999990463257,0.300000011920929,-20.2000007629395,1,-11.6999998092651,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.3,0,1,1,1
"21156",20007,1,1,0.3,10.1,4.2,1,6,0,0.300000011920929,10.1000003814697,0.699999988079071,4.19999980926514,1,6,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.7,0,1,1,1
"21157",20007,1,1,0.2,-4,-9.3,1,-8.1,0,0.200000002980232,-4,0.800000011920929,-9.30000019073486,1,-8.10000038146973,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.8,0,1,1,1
"21158",20007,1,2,0.8,7.3,-3.6,1,5.6,0,0.800000011920929,7.30000019073486,0.199999988079071,-3.59999990463257,1,5.59999990463257,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.2,0,1,1,1
"21159",20007,1,2,0.91,3,-7.7,1,1.4,0,0.910000026226044,3,0.0899999737739563,-7.69999980926514,1,1.39999997615814,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.09,0,1,1,1
"21160",20007,1,1,0.04,5.8,2.7,1,2.8,0,0.0399999991059303,5.80000019073486,0.959999978542328,2.70000004768372,1,2.79999995231628,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.96,0,1,1,1
"21161",20007,1,1,0.1,2,-5.7,1,-4.6,0,0.100000001490116,2,0.899999976158142,-5.69999980926514,1,-4.59999990463257,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.9,0,1,1,1
"21162",20007,1,2,0.94,13.1,3.8,1,12.8,0,0.939999997615814,13.1000003814697,0.0600000023841858,3.79999995231628,1,12.8000001907349,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.06,0,1,1,1
"21163",20006,1,2,0.06,22.9,9.6,1,9.2,0,0.0599999986588955,22.8999996185303,0.939999997615814,9.60000038146973,1,9.19999980926514,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.94,0,1,1,1
"21164",20006,1,1,0.3,7.4,-8.2,1,-6.9,0,0.300000011920929,7.40000009536743,0.699999988079071,-8.19999980926514,1,-6.90000009536743,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.7,0,1,1,1
"21165",20006,1,2,0.96,-0.3,-2.1,1,-0.3,0,0.959999978542328,-0.300000011920929,0.0400000214576721,-2.09999990463257,1,-0.300000011920929,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.04,0,1,1,1
"21166",20006,1,2,0.95,-0.9,-4.2,1,-1,0,0.949999988079071,-0.899999976158142,0.050000011920929,-4.19999980926514,1,-1,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.05,0,1,1,1
"21167",20006,1,2,0.09,3.5,0.1,1,0.5,0,0.0900000035762787,3.5,0.909999966621399,0.100000001490116,1,0.5,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.91,0,1,1,1
"21168",20006,1,2,0.5,13.4,3.8,1,9.9,0,0.5,13.3999996185303,0.5,3.79999995231628,1,9.89999961853027,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.5,0,1,1,1
"21169",20006,1,1,0.1,-0.7,-6.5,1,-6,0,0.100000001490116,-0.699999988079071,0.899999976158142,-6.5,1,-6,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.9,0,1,1,1
"21170",20006,1,2,0.91,9.6,-6.4,1,8.7,0,0.910000026226044,9.60000038146973,0.0899999737739563,-6.40000009536743,1,8.69999980926514,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.09,0,1,1,1
"21171",20006,1,2,0.93,6.7,-5,1,5.6,0,0.930000007152557,6.69999980926514,0.0699999928474426,-5,1,5.59999990463257,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.07,0,1,1,1
"21172",20006,1,1,0.04,24.3,9.7,1,10.6,0,0.0399999991059303,24.2999992370605,0.959999978542328,9.69999980926514,1,10.6000003814697,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.96,0,1,1,1
"21173",20006,1,2,0.1,17.1,6.9,1,8,0,0.100000001490116,17.1000003814697,0.899999976158142,6.90000009536743,1,8,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.9,0,1,1,1
"21174",20006,1,1,0.1,-9.7,-24.7,1,-23.8,0,0.100000001490116,-9.69999980926514,0.899999976158142,-24.7000007629395,1,-23.7999992370605,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.9,0,1,1,1
"21175",20006,1,2,0.07,-7.1,-19.6,1,-18.7,0,0.0700000002980232,-7.09999990463257,0.930000007152557,-19.6000003814697,1,-18.7000007629395,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.93,0,1,1,1
"21176",20006,1,1,0.04,5.8,2.7,1,2.8,0,0.0399999991059303,5.80000019073486,0.959999978542328,2.70000004768372,1,2.79999995231628,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.96,0,1,1,1
"21177",20006,1,2,0.92,7.9,-2.3,1,7,0,0.920000016689301,7.90000009536743,0.0799999833106995,-2.29999995231628,1,7,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.08,0,1,1,1
"21178",20006,1,1,0.05,1.3,-4.3,1,-4.1,0,0.0500000007450581,1.29999995231628,0.949999988079071,-4.30000019073486,1,-4.09999990463257,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.95,0,1,1,1
"21179",20006,1,2,0.97,11.4,1.9,1,11,0,0.970000028610229,11.3999996185303,0.0299999713897705,1.89999997615814,1,11,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.03,0,1,1,1
"21180",20006,1,2,0.08,-8.9,-26.3,1,-25.4,0,0.0799999982118607,-8.89999961853027,0.920000016689301,-26.2999992370605,1,-25.3999996185303,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.92,0,1,1,1
"21181",20006,1,2,0.8,2.8,1,1,2.2,0,0.800000011920929,2.79999995231628,0.199999988079071,1,1,2.20000004768372,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.2,0,1,1,1
"21182",20006,1,2,0.8,7.3,-3.6,1,5.6,0,0.800000011920929,7.30000019073486,0.199999988079071,-3.59999990463257,1,5.59999990463257,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.2,0,1,1,1
"21183",20006,1,2,0.2,-10,-29.2,1,-25.6,0,0.200000002980232,-10,0.800000011920929,-29.2000007629395,1,-25.6000003814697,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.8,0,1,1,1
"21184",20006,1,2,0.96,10,1.7,1,9.9,0,0.959999978542328,10,0.0400000214576721,1.70000004768372,1,9.89999961853027,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.04,0,1,1,1
"21185",20006,1,1,0.99,-6.3,-15.7,1,-6.4,0,0.990000009536743,-6.30000019073486,0.00999999046325684,-15.6999998092651,1,-6.40000009536743,0,0,5,0,2,0,NA,NA,NA,NA,NA,NA,0.01,0,1,1,1
"21186",20006,1,2,0.95,6.7,-1.8,1,6.4,0,0.949999988079071,6.69999980926514,0.050000011920929,-1.79999995231628,1,6.40000009536743,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.05,0,1,1,1
"21187",20006,1,2,0.92,8,0.8,1,7.7,0,0.920000016689301,8,0.0799999833106995,0.800000011920929,1,7.69999980926514,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.08,0,1,1,1
"21188",20006,1,2,0.92,-1.5,-6.4,1,-1.8,0,0.920000016689301,-1.5,0.0799999833106995,-6.40000009536743,1,-1.79999995231628,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.08,0,1,1,1
"21189",20006,1,2,0.1,2,-5.7,1,-4.6,0,0.100000001490116,2,0.899999976158142,-5.69999980926514,1,-4.59999990463257,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.9,0,1,1,1
"21190",20006,1,2,0.07,6.7,-6.2,1,-5.1,0,0.0700000002980232,6.69999980926514,0.930000007152557,-6.19999980926514,1,-5.09999990463257,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.93,0,1,1,1
"21191",20006,1,2,0.94,26.5,8.3,1,25.2,0,0.939999997615814,26.5,0.0600000023841858,8.30000019073486,1,25.2000007629395,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.06,0,1,1,1
"21192",20006,1,2,0.94,13.1,3.8,1,12.8,0,0.939999997615814,13.1000003814697,0.0600000023841858,3.79999995231628,1,12.8000001907349,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.06,0,1,1,1
"21193",20006,1,2,0.91,3,-7.7,1,1.4,0,0.910000026226044,3,0.0899999737739563,-7.69999980926514,1,1.39999997615814,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.09,0,1,1,1
"21194",20006,1,2,0.7,-5.6,-20.2,1,-11.7,0,0.699999988079071,-5.59999990463257,0.300000011920929,-20.2000007629395,1,-11.6999998092651,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.3,0,1,1,1
"21195",20006,1,2,0.98,18.2,6.9,1,18.1,0,0.980000019073486,18.2000007629395,0.0199999809265137,6.90000009536743,1,18.1000003814697,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.02,0,1,1,1
"21196",20006,1,2,0.99,20.8,8.9,1,20.7,0,0.990000009536743,20.7999992370605,0.00999999046325684,8.89999961853027,1,20.7000007629395,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.01,0,1,1,1
"21197",20006,1,2,0.9,-6.5,-17.5,1,-8.4,0,0.899999976158142,-6.5,0.100000023841858,-17.5,1,-8.39999961853027,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.1,0,1,1,1
"21198",20006,1,2,0.6,-8.8,-19.5,1,-15.5,0,0.600000023841858,-8.80000019073486,0.399999976158142,-19.5,1,-15.5,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.4,0,1,1,1
"21199",20006,1,2,0.08,5,-9.1,1,-7.9,0,0.0799999982118607,5,0.920000016689301,-9.10000038146973,1,-7.90000009536743,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.92,0,1,1,1
"21200",20006,1,2,0.1,25.7,8.1,1,11.5,0,0.100000001490116,25.7000007629395,0.899999976158142,8.10000038146973,1,11.5,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.9,0,1,1,1
"21201",20006,1,1,0.02,-1.2,-12.3,1,-12.1,0,0.0199999995529652,-1.20000004768372,0.980000019073486,-12.3000001907349,1,-12.1000003814697,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.98,0,1,1,1
"21202",20006,1,2,0.93,1.6,-8.3,1,1.2,0,0.930000007152557,1.60000002384186,0.0699999928474426,-8.30000019073486,1,1.20000004768372,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.07,0,1,1,1
"21203",20006,1,2,0.3,-6.3,-15.2,1,-12.2,0,0.300000011920929,-6.30000019073486,0.699999988079071,-15.1999998092651,1,-12.1999998092651,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.7,0,1,1,1
"21204",20006,1,2,0.3,10.1,4.2,1,6,0,0.300000011920929,10.1000003814697,0.699999988079071,4.19999980926514,1,6,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.7,0,1,1,1
"21205",20006,1,2,0.96,7.3,-8.5,1,6.8,0,0.959999978542328,7.30000019073486,0.0400000214576721,-8.5,1,6.80000019073486,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.04,0,1,1,1
"21206",20006,1,2,0.8,18.8,7.6,1,15.5,0,0.800000011920929,18.7999992370605,0.199999988079071,7.59999990463257,1,15.5,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.2,0,1,1,1
"21207",20006,1,1,0.2,-4,-9.3,1,-8.1,0,0.200000002980232,-4,0.800000011920929,-9.30000019073486,1,-8.10000038146973,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.8,0,1,1,1
"21208",20006,1,2,0.95,-5.7,-16.3,1,-6.1,0,0.949999988079071,-5.69999980926514,0.050000011920929,-16.2999992370605,1,-6.09999990463257,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.05,0,1,1,1
"21209",20006,1,2,0.92,17.9,7.2,1,17.1,0,0.920000016689301,17.8999996185303,0.0799999833106995,7.19999980926514,1,17.1000003814697,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.08,0,1,1,1
"21210",20006,1,2,0.05,9.2,-9.5,1,-7.5,0,0.0500000007450581,9.19999980926514,0.949999988079071,-9.5,1,-7.5,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.95,0,1,1,1
"21211",20006,1,2,0.9,-1.7,-3.9,1,-1.9,0,0.899999976158142,-1.70000004768372,0.100000023841858,-3.90000009536743,1,-1.89999997615814,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.1,0,1,1,1
"21212",20006,1,2,0.02,7.4,-6.6,1,-6.4,0,0.0199999995529652,7.40000009536743,0.980000019073486,-6.59999990463257,1,-6.40000009536743,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.98,0,1,1,1
"21213",20006,1,2,0.8,5.9,-0.8,1,4.6,0,0.800000011920929,5.90000009536743,0.199999988079071,-0.800000011920929,1,4.59999990463257,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.2,0,1,1,1
"21214",20006,1,1,0.05,6.4,-5.3,1,-4.9,0,0.0500000007450581,6.40000009536743,0.949999988079071,-5.30000019073486,1,-4.90000009536743,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.95,0,1,1,1
"21215",20006,1,2,0.94,-5.4,-16.8,1,-6.4,0,0.939999997615814,-5.40000009536743,0.0600000023841858,-16.7999992370605,1,-6.40000009536743,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.06,0,1,1,1
"21216",20006,1,2,0.6,-4.3,-16.1,1,-4.5,0,0.600000023841858,-4.30000019073486,0.399999976158142,-16.1000003814697,1,-4.5,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.4,0,1,1,1
"21217",20006,1,2,0.93,3,-7.2,1,2.2,0,0.930000007152557,3,0.0699999928474426,-7.19999980926514,1,2.20000004768372,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.07,0,1,1,1
"21218",20006,1,2,0.8,2.1,-8.4,1,1.3,0,0.800000011920929,2.09999990463257,0.199999988079071,-8.39999961853027,1,1.29999995231628,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.2,0,1,1,1
"21219",20006,1,1,0.01,16.5,6.9,1,7,0,0.00999999977648258,16.5,0.990000009536743,6.90000009536743,1,7,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.99,0,1,1,1
"21220",20006,1,2,0.05,-2,-10.4,1,-9.4,0,0.0500000007450581,-2,0.949999988079071,-10.3999996185303,1,-9.39999961853027,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.95,0,1,1,1
"21221",20006,1,2,0.98,6,-1.3,1,5.9,0,0.980000019073486,6,0.0199999809265137,-1.29999995231628,1,5.90000009536743,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.02,0,1,1,1
"21222",20006,1,2,0.6,11.5,3.7,1,7.9,0,0.600000023841858,11.5,0.399999976158142,3.70000004768372,1,7.90000009536743,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.4,0,1,1,1
"21223",20005,1,1,0.95,-0.9,-4.2,1,-1,0,0.949999988079071,-0.899999976158142,0.050000011920929,-4.19999980926514,1,-1,0,0,5,0,2,0,NA,NA,NA,NA,NA,NA,0.05,0,1,1,1
"21224",20005,1,2,0.07,-7.1,-19.6,1,-18.7,0,0.0700000002980232,-7.09999990463257,0.930000007152557,-19.6000003814697,1,-18.7000007629395,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.93,0,1,1,1
"21225",20005,1,2,0.93,6.7,-5,1,5.6,0,0.930000007152557,6.69999980926514,0.0699999928474426,-5,1,5.59999990463257,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.07,0,1,1,1
"21226",20005,1,2,0.92,7.9,-2.3,1,7,0,0.920000016689301,7.90000009536743,0.0799999833106995,-2.29999995231628,1,7,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.08,0,1,1,1
"21227",20005,1,1,0.02,7.4,-6.6,1,-6.4,0,0.0199999995529652,7.40000009536743,0.980000019073486,-6.59999990463257,1,-6.40000009536743,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.98,0,1,1,1
"21228",20005,1,2,0.91,3,-7.7,1,1.4,0,0.910000026226044,3,0.0899999737739563,-7.69999980926514,1,1.39999997615814,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.09,0,1,1,1
"21229",20005,1,2,0.05,9.2,-9.5,1,-7.5,0,0.0500000007450581,9.19999980926514,0.949999988079071,-9.5,1,-7.5,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.95,0,1,1,1
"21230",20005,1,2,0.5,13.4,3.8,1,9.9,0,0.5,13.3999996185303,0.5,3.79999995231628,1,9.89999961853027,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.5,0,1,1,1
"21231",20005,1,1,0.99,-6.3,-15.7,1,-6.4,0,0.990000009536743,-6.30000019073486,0.00999999046325684,-15.6999998092651,1,-6.40000009536743,0,0,5,0,2,0,NA,NA,NA,NA,NA,NA,0.01,0,1,1,1
"21232",20005,1,2,0.92,8,0.8,1,7.7,0,0.920000016689301,8,0.0799999833106995,0.800000011920929,1,7.69999980926514,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.08,0,1,1,1
"21233",20005,1,1,0.3,7.4,-8.2,1,-6.9,0,0.300000011920929,7.40000009536743,0.699999988079071,-8.19999980926514,1,-6.90000009536743,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.7,0,1,1,1
"21234",20005,1,2,0.94,-5.4,-16.8,1,-6.4,0,0.939999997615814,-5.40000009536743,0.0600000023841858,-16.7999992370605,1,-6.40000009536743,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.06,0,1,1,1
"21235",20005,1,2,0.07,6.7,-6.2,1,-5.1,0,0.0700000002980232,6.69999980926514,0.930000007152557,-6.19999980926514,1,-5.09999990463257,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.93,0,1,1,1
"21236",20005,1,1,0.1,25.7,8.1,1,11.5,0,0.100000001490116,25.7000007629395,0.899999976158142,8.10000038146973,1,11.5,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.9,0,1,1,1
"21237",20005,1,1,0.04,24.3,9.7,1,10.6,0,0.0399999991059303,24.2999992370605,0.959999978542328,9.69999980926514,1,10.6000003814697,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.96,0,1,1,1
"21238",20005,1,1,0.1,17.1,6.9,1,8,0,0.100000001490116,17.1000003814697,0.899999976158142,6.90000009536743,1,8,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.9,0,1,1,1
"21239",20005,1,1,0.96,10,1.7,1,9.9,0,0.959999978542328,10,0.0400000214576721,1.70000004768372,1,9.89999961853027,0,0,5,0,2,0,NA,NA,NA,NA,NA,NA,0.04,0,1,1,1
"21240",20005,1,2,0.8,7.3,-3.6,1,5.6,0,0.800000011920929,7.30000019073486,0.199999988079071,-3.59999990463257,1,5.59999990463257,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.2,0,1,1,1
"21241",20005,1,1,0.05,6.4,-5.3,1,-4.9,0,0.0500000007450581,6.40000009536743,0.949999988079071,-5.30000019073486,1,-4.90000009536743,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.95,0,1,1,1
"21242",20005,1,2,0.8,18.8,7.6,1,15.5,0,0.800000011920929,18.7999992370605,0.199999988079071,7.59999990463257,1,15.5,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.2,0,1,1,1
"21243",20005,1,2,0.9,-1.7,-3.9,1,-1.9,0,0.899999976158142,-1.70000004768372,0.100000023841858,-3.90000009536743,1,-1.89999997615814,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.1,0,1,1,1
"21244",20005,1,1,0.04,5.8,2.7,1,2.8,0,0.0399999991059303,5.80000019073486,0.959999978542328,2.70000004768372,1,2.79999995231628,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.96,0,1,1,1
"21245",20005,1,1,0.09,3.5,0.1,1,0.5,0,0.0900000035762787,3.5,0.909999966621399,0.100000001490116,1,0.5,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.91,0,1,1,1
"21246",20005,1,1,0.02,-1.2,-12.3,1,-12.1,0,0.0199999995529652,-1.20000004768372,0.980000019073486,-12.3000001907349,1,-12.1000003814697,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.98,0,1,1,1
"21247",20005,1,1,0.05,-2,-10.4,1,-9.4,0,0.0500000007450581,-2,0.949999988079071,-10.3999996185303,1,-9.39999961853027,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.95,0,1,1,1
"21248",20005,1,1,0.7,-5.6,-20.2,1,-11.7,0,0.699999988079071,-5.59999990463257,0.300000011920929,-20.2000007629395,1,-11.6999998092651,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.3,0,1,1,1
"21249",20005,1,1,0.99,20.8,8.9,1,20.7,0,0.990000009536743,20.7999992370605,0.00999999046325684,8.89999961853027,1,20.7000007629395,0,0,5,0,2,0,NA,NA,NA,NA,NA,NA,0.01,0,1,1,1
"21250",20005,1,2,0.92,17.9,7.2,1,17.1,0,0.920000016689301,17.8999996185303,0.0799999833106995,7.19999980926514,1,17.1000003814697,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.08,0,1,1,1
"21251",20005,1,2,0.8,2.1,-8.4,1,1.3,0,0.800000011920929,2.09999990463257,0.199999988079071,-8.39999961853027,1,1.29999995231628,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.2,0,1,1,1
"21252",20005,1,1,0.2,-4,-9.3,1,-8.1,0,0.200000002980232,-4,0.800000011920929,-9.30000019073486,1,-8.10000038146973,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.8,0,1,1,1
"21253",20005,1,2,0.6,-4.3,-16.1,1,-4.5,0,0.600000023841858,-4.30000019073486,0.399999976158142,-16.1000003814697,1,-4.5,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.4,0,1,1,1
"21254",20005,1,1,0.06,22.9,9.6,1,9.2,0,0.0599999986588955,22.8999996185303,0.939999997615814,9.60000038146973,1,9.19999980926514,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.94,0,1,1,1
"21255",20005,1,2,0.97,11.4,1.9,1,11,0,0.970000028610229,11.3999996185303,0.0299999713897705,1.89999997615814,1,11,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.03,0,1,1,1
"21256",20005,1,2,0.94,13.1,3.8,1,12.8,0,0.939999997615814,13.1000003814697,0.0600000023841858,3.79999995231628,1,12.8000001907349,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.06,0,1,1,1
"21257",20005,1,1,0.3,10.1,4.2,1,6,0,0.300000011920929,10.1000003814697,0.699999988079071,4.19999980926514,1,6,0,0,5,1,0,NA,NA,NA,NA,NA,NA,NA,0.7,0,1,1,1
"21258",20005,1,1,0.2,-10,-29.2,1,-25.6,0,0.200000002980232,-10,0.800000011920929,-29.2000007629395,1,-25.6000003814697,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.8,0,1,1,1
"21259",20005,1,2,0.08,5,-9.1,1,-7.9,0,0.0799999982118607,5,0.920000016689301,-9.10000038146973,1,-7.90000009536743,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.92,0,1,1,1
"21260",20005,1,2,0.98,18.2,6.9,1,18.1,0,0.980000019073486,18.2000007629395,0.0199999809265137,6.90000009536743,1,18.1000003814697,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.02,0,1,1,1
"21261",20005,1,1,0.01,16.5,6.9,1,7,0,0.00999999977648258,16.5,0.990000009536743,6.90000009536743,1,7,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.99,0,1,1,1
"21262",20005,1,2,0.92,-1.5,-6.4,1,-1.8,0,0.920000016689301,-1.5,0.0799999833106995,-6.40000009536743,1,-1.79999995231628,0,0,5,0,2,1,NA,NA,NA,NA,NA,NA,0.08,0,1,1,1
"21263",20005,1,2,0.05,1.3,-4.3,1,-4.1,0,0.0500000007450581,1.29999995231628,0.949999988079071,-4.30000019073486,1,-4.09999990463257,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,0.95,0,1,1,1
"21264",20005,1,1,0.8,2.8,1,1,2.2,0,0.800000011920929,2.79999995231628,0.199999988079071,1,1,2.20000004768372,0,0,5,0,2,0,NA,NA,NA,NA,NA,NA,0.2,0,1,1,1
"21265",20005,1,1,0.1,-9.7,-24.7,1,-23.8,0,0.100000001490116,-9.69999980926514,0.899999976158142,-24.7000007629395,1,-23.7999992370605,0,0,5,0,1,1,NA,NA,NA,NA,NA,NA,0.9,0,1,1,1
