,subject,problem,group,choice,samplesize,Lx0,Lp0,Lf0,Lx1,Lp1,Lf1,Hx0,Hp0,Hf0,Hx1,Hp1,Hf1
0,0,0,0,1,4,12.6,0.63,0.333,0.2,0.37,0.667,27.3,0.06,0.0,10.4,0.94,1.0
1,1,0,0,0,29,12.6,0.63,0.882,0.2,0.37,0.118,27.3,0.06,0.083,10.4,0.94,0.917
2,2,0,0,1,4,12.6,0.63,0.0,0.2,0.37,1.0,27.3,0.06,0.0,10.4,0.94,1.0
3,3,0,0,1,8,12.6,0.63,0.6,0.2,0.37,0.4,27.3,0.06,0.0,10.4,0.94,1.0
4,4,0,0,1,11,12.6,0.63,0.5,0.2,0.37,0.5,27.3,0.06,0.4,10.4,0.94,0.6
5,5,0,0,1,3,12.6,0.63,0.0,0.2,0.37,1.0,27.3,0.06,0.0,10.4,0.94,1.0
6,6,0,0,1,6,12.6,0.63,0.333,0.2,0.37,0.667,27.3,0.06,0.0,10.4,0.94,1.0
7,7,0,0,1,8,12.6,0.63,0.5,0.2,0.37,0.5,27.3,0.06,0.25,10.4,0.94,0.75
8,8,0,0,1,10,12.6,0.63,0.6,0.2,0.37,0.4,27.3,0.06,0.2,10.4,0.94,0.8
9,9,0,0,1,4,12.6,0.63,0.0,0.2,0.37,1.0,27.3,0.06,0.0,10.4,0.94,1.0
10,10,0,0,0,12,12.6,0.63,1.0,0.2,0.37,0.0,27.3,0.06,0.0,10.4,0.94,1.0
11,11,0,0,1,4,12.6,0.63,0.333,0.2,0.37,0.667,27.3,0.06,0.0,10.4,0.94,1.0
12,12,0,0,1,3,12.6,0.63,0.0,0.2,0.37,1.0,27.3,0.06,0.0,10.4,0.94,1.0
13,13,0,0,1,6,12.6,0.63,0.333,0.2,0.37,0.667,27.3,0.06,0.0,10.4,0.94,1.0
14,14,0,0,1,14,12.6,0.63,0.714,0.2,0.37,0.286,27.3,0.06,0.0,10.4,0.94,1.0
15,15,0,0,1,10,12.6,0.63,0.5,0.2,0.37,0.5,27.3,0.06,0.167,10.4,0.94,0.833
16,16,0,0,1,10,12.6,0.63,0.5,0.2,0.37,0.5,27.3,0.06,0.167,10.4,0.94,0.833
17,17,0,0,1,24,12.6,0.63,0.727,0.2,0.37,0.273,27.3,0.06,0.154,10.4,0.94,0.846
18,18,0,0,1,9,12.6,0.63,0.5,0.2,0.37,0.5,27.3,0.06,0.0,10.4,0.94,1.0
19,19,0,0,1,4,12.6,0.63,0.0,0.2,0.37,1.0,27.3,0.06,0.0,10.4,0.94,1.0
20,0,1,0,1,11,4.1,0.4,0.333,11.7,0.6,0.667,26.0,0.09,0.0,10.4,0.91,1.0
21,1,1,0,1,6,4.1,0.4,0.667,11.7,0.6,0.333,26.0,0.09,0.0,10.4,0.91,1.0
22,2,1,0,1,5,4.1,0.4,0.667,11.7,0.6,0.333,26.0,0.09,0.0,10.4,0.91,1.0
23,3,1,0,1,31,4.1,0.4,0.222,11.7,0.6,0.778,26.0,0.09,0.077,10.4,0.91,0.923
24,4,1,0,1,7,4.1,0.4,0.6,11.7,0.6,0.4,26.0,0.09,0.0,10.4,0.91,1.0
